ID_reporte,fecha_reporte,ID_clima,id_producto,ID_finca,PH,Tipo_cafe,ubicacion,hectarias,Humedad,Temperatura,Fecha_clima
6915,5/16/2025,203,3,104,5.5,Robusta,Tolima,5,81,20.1,5/16/2025
10171,5/23/2025,201,2,105,5.5,Liberica,Tolima,9,77,22.8,5/23/2025
2286,5/4/2025,203,4,105,6.5,Liberica,Huila,7,87,25.6,5/4/2025
9991,5/12/2025,202,4,103,6.3,Liberica,Nariño,16,67,27.2,5/12/2025
9430,5/26/2025,204,2,103,5.1,Excelsa,Nariño,5,72,23.5,5/26/2025
2350,5/10/2025,204,4,101,5.4,Excelsa,Antioquia,12,84,27.4,5/10/2025
3612,5/17/2025,201,3,102,5.2,Robusta,Huila,20,69,-5,5/17/2025
10495,5/10/2025,204,1,104,6.4,Liberica,Caldas,13,63,29.3,5/10/2025
3222,5/13/2025,203,1,103,6.1,Excelsa,Antioquia,11,89,28.2,5/13/2025
1428,5/4/2025,201,2,101,5.1,Robusta,Nariño,15,60,22.5,5/4/2025
10914,5/22/2025,204,1,103,6.3,Liberica,Huila,19,71,28.4,5/22/2025
4536,5/1/2025,204,4,101,6.6,Excelsa,Caldas,13,75,25.7,5/1/2025
8737,5/8/2025,201,2,101,5.6,Excelsa,Antioquia,5,64,29.6,5/8/2025
4246,5/19/2025,202,3,102,6.8,Robusta,Tolima,20,90,26.8,5/19/2025
5741,5/15/2025,203,3,104,6.7,Excelsa,Antioquia,15,78,21.8,5/15/2025
10069,5/30/2025,201,3,105,5.6,Arábica,Huila,12,90,29.5,5/30/2025
5101,5/27/2025,203,4,105,6,Liberica,Antioquia,17,68,19.4,5/27/2025
1612,5/2/2025,202,2,103,5.8,Robusta,Tolima,5,76,19,5/2/2025
9571,5/31/2025,204,3,104,6.3,Arábica,Tolima,14,85,21.6,5/31/2025
10713,5/3/2025,204,3,102,5.4,Arábica,Nariño,12,79,26.8,5/3/2025
2544,5/25/2025,204,1,105,6.3,Robusta,Antioquia,14,85,26.1,5/25/2025
10536,5/31/2025,202,2,101,6.1,Liberica,Tolima,14,82,28.1,5/31/2025
4854,5/15/2025,202,4,102,6.3,Robusta,Tolima,13,65,29.1,5/15/2025
1555,5/6/2025,204,3,103,6.9,Excelsa,Huila,8,93,29.6,5/6/2025
7366,5/16/2025,203,2,102,6,Arábica,Antioquia,13,90,20.5,5/16/2025
9085,5/14/2025,201,4,103,6.3,Excelsa,Tolima,10,61,21.4,5/14/2025
1968,5/11/2025,201,1,103,6.3,Arábica,Tolima,15,90,28.7,5/11/2025
7044,5/14/2025,202,1,102,5.3,Excelsa,Antioquia,16,63,18.4,5/14/2025
7880,5/23/2025,204,4,105,5.6,Excelsa,Antioquia,8,64,29.6,5/23/2025
7776,5/9/2025,202,2,102,6.7,Liberica,Antioquia,14,76,21.4,5/9/2025
9702,5/21/2025,203,2,102,5.5,Liberica,Huila,20,68,18.7,5/21/2025
4430,5/27/2025,204,2,101,6.1,Robusta,Tolima,20,78,23.2,5/27/2025
9500,5/18/2025,202,2,101,5.4,Liberica,Antioquia,16,62,27.4,5/18/2025
7163,5/11/2025,201,1,101,5.1,Robusta,Caldas,7,67,27.3,5/11/2025
4211,5/8/2025,203,3,104,5.9,Arábica,Antioquia,14,89,26.3,5/8/2025
10201,5/2/2025,202,4,104,6.8,Arábica,Nariño,16,80,23.4,5/2/2025
7606,5/19/2025,201,3,104,5.3,Arábica,Huila,16,87,29.5,5/19/2025
6729,5/31/2025,203,1,101,5.1,Robusta,Antioquia,13,77,26.3,5/31/2025
2039,5/2/2025,204,3,103,6.8,Arábica,Huila,13,61,28.7,5/2/2025
2195,5/29/2025,201,2,101,5.3,Robusta,Huila,10,95,27.8,5/29/2025
5475,5/23/2025,203,1,105,5,Robusta,Huila,6,60,27.8,5/23/2025
10875,5/13/2025,201,2,103,6.2,Arábica,Caldas,17,62,28.8,5/13/2025
3123,5/23/2025,204,1,104,5.1,Excelsa,Caldas,9,90,24.1,5/23/2025
9974,5/29/2025,202,1,105,5.9,Excelsa,Nariño,15,87,22.4,5/29/2025
1935,5/26/2025,204,1,104,5.2,Robusta,Tolima,18,65,23.3,5/26/2025
7102,5/10/2025,202,4,105,6.2,Robusta,Tolima,14,81,22.2,5/10/2025
5690,5/2/2025,201,4,103,6.5,Robusta,Nariño,20,70,24.4,5/2/2025
1395,5/18/2025,204,4,101,6.5,Excelsa,Antioquia,10,69,25.5,5/18/2025
5686,5/14/2025,201,2,101,5.6,Liberica,Tolima,18,81,25,5/14/2025
10166,5/3/2025,203,1,103,6.7,Liberica,Caldas,19,68,27.1,5/3/2025
6981,5/13/2025,204,2,105,5.5,Robusta,Antioquia,17,75,24.1,5/13/2025
10943,5/12/2025,201,2,104,6.7,Liberica,Nariño,13,94,26.6,5/12/2025
3192,5/3/2025,204,4,102,5.7,Robusta,Nariño,8,69,22.2,5/3/2025
2298,5/8/2025,201,4,105,6.7,Robusta,Nariño,7,95,28.6,5/8/2025
6045,5/1/2025,201,3,105,99.9,Excelsa,Huila,16,73,22.9,5/1/2025
2163,5/31/2025,203,1,101,5.9,Liberica,Antioquia,14,82,19.1,5/31/2025
5255,5/5/2025,201,4,105,5.9,Arábica,Antioquia,17,63,20.4,5/5/2025
7373,5/7/2025,202,3,103,6.5,Liberica,Antioquia,9,93,24.8,5/7/2025
5343,5/3/2025,204,2,102,6.4,Excelsa,Caldas,8,88,21.4,5/3/2025
3031,5/18/2025,201,3,105,6.7,Arábica,Huila,6,72,21.2,5/18/2025
4061,5/25/2025,202,4,104,6.7,Robusta,Antioquia,14,62,29.1,5/25/2025
1059,5/10/2025,204,2,101,5.6,Liberica,Antioquia,9,89,27,5/10/2025
6007,5/11/2025,203,4,105,5.9,Liberica,Antioquia,12,77,23.3,5/11/2025
7158,5/19/2025,201,4,103,6.9,Robusta,Caldas,18,78,29.3,5/19/2025
8376,5/1/2025,202,4,103,7,Liberica,Caldas,14,72,21.8,5/1/2025
5507,5/17/2025,202,2,101,5.7,Liberica,Nariño,6,67,26.2,5/17/2025
6215,5/26/2025,204,2,102,6.4,Robusta,Tolima,13,68,25,5/26/2025
7030,5/27/2025,202,3,102,7,Liberica,Tolima,9,65,24.4,5/27/2025
2781,5/19/2025,204,2,104,6.9,Arábica,Antioquia,17,63,23.6,5/19/2025
5607,5/24/2025,202,4,101,6,Excelsa,Nariño,5,83,18.2,5/24/2025
7915,5/22/2025,201,4,102,5,Arábica,Antioquia,8,88,24.5,5/22/2025
1677,5/31/2025,202,1,105,5.1,Robusta,Huila,13,68,23,5/31/2025
4583,5/27/2025,202,3,101,6.9,Arábica,Tolima,15,64,23.1,5/27/2025
4654,5/2/2025,203,2,104,6.9,Robusta,Nariño,13,79,26.5,5/2/2025
8921,5/20/2025,203,2,105,6.7,Arábica,Nariño,19,90,18.3,5/20/2025
10500,5/19/2025,201,3,105,6.8,Excelsa,Antioquia,12,93,27.2,5/19/2025
3733,5/2/2025,202,2,105,99.9,Robusta,Caldas,5,95,24.8,5/2/2025
3755,5/15/2025,202,4,103,5.3,Robusta,Nariño,5,64,26,5/15/2025
3338,5/6/2025,204,4,101,6,Arábica,Antioquia,7,93,19.2,5/6/2025
4644,5/19/2025,204,1,103,7,Robusta,Caldas,7,86,26.5,5/19/2025
8738,5/11/2025,203,1,101,5.2,Robusta,Caldas,7,68,23.2,5/11/2025
6517,5/7/2025,201,4,105,6.5,Liberica,Tolima,18,91,22.8,5/7/2025
6247,5/6/2025,204,3,105,6,Liberica,Nariño,19,65,27.5,5/6/2025
1867,5/19/2025,202,3,103,5.4,Robusta,Antioquia,18,76,27.4,5/19/2025
5448,5/7/2025,201,4,104,5.1,Liberica,Caldas,18,91,27.9,5/7/2025
6072,5/24/2025,202,2,104,6.9,Robusta,Caldas,11,92,28.2,5/24/2025
10511,5/7/2025,204,2,102,6.3,Robusta,Tolima,13,80,18.3,5/7/2025
4003,5/30/2025,204,2,105,5.4,Liberica,Caldas,15,76,27.5,5/30/2025
3226,5/27/2025,204,4,102,6.4,Excelsa,Huila,9,67,27.2,5/27/2025
5827,5/16/2025,203,1,104,5.8,Robusta,Antioquia,20,91,28.7,5/16/2025
8622,5/19/2025,204,2,103,5.1,Liberica,Tolima,20,81,22.4,5/19/2025
10690,5/28/2025,204,3,105,5.6,Liberica,Antioquia,15,70,29,5/28/2025
6501,5/26/2025,203,1,105,5.7,Robusta,Tolima,18,84,26.7,5/26/2025
9479,5/19/2025,203,3,105,5.6,Excelsa,Tolima,9,87,23.8,5/19/2025
6503,5/6/2025,202,1,105,6.2,Arábica,Caldas,12,65,28.2,5/6/2025
2211,5/9/2025,201,1,104,6.5,Robusta,Caldas,8,76,28.6,5/9/2025
10084,5/26/2025,202,3,102,6.6,Robusta,Antioquia,17,84,26.2,5/26/2025
3289,5/14/2025,203,1,102,5.8,Robusta,Antioquia,15,64,20.2,5/14/2025
3184,5/30/2025,203,3,102,6.1,Excelsa,Tolima,7,74,19.9,5/30/2025
3863,5/27/2025,201,3,101,5.8,Robusta,Caldas,12,87,18.2,5/27/2025
3363,5/3/2025,204,1,101,5.2,Robusta,Huila,10,91,25.8,5/3/2025
9464,5/4/2025,202,3,105,6.1,Desconocido,Nariño,13,60,19.6,5/4/2025
5065,5/1/2025,202,3,103,6.1,Liberica,Antioquia,10,70,22.9,5/1/2025
10547,5/3/2025,204,1,104,6,Robusta,Tolima,13,79,19.9,5/3/2025
4282,5/4/2025,202,1,103,6.1,Arábica,Huila,8,95,22.6,5/4/2025
6227,5/24/2025,203,2,105,6.7,Excelsa,Caldas,13,81,20,5/24/2025
4398,5/26/2025,201,3,104,5.7,Arábica,Tolima,12,71,26.6,5/26/2025
4066,5/15/2025,204,3,101,6.7,Desconocido,Huila,10,81,20.9,5/15/2025
1767,5/11/2025,203,3,103,6.7,Robusta,Nariño,13,92,26.4,5/11/2025
8079,5/12/2025,202,4,105,5.3,Liberica,Caldas,14,92,19,5/12/2025
6280,5/10/2025,204,1,102,6.6,Arábica,Antioquia,13,61,26.4,5/10/2025
5150,5/4/2025,201,2,103,5.7,Arábica,Tolima,13,94,21.6,5/4/2025
2145,5/8/2025,202,1,104,6.8,Arábica,Antioquia,6,89,21.1,5/8/2025
5249,5/31/2025,202,3,104,5.2,Robusta,Tolima,10,61,20.2,5/31/2025
5111,5/13/2025,204,2,101,5.8,Liberica,Antioquia,5,77,26.9,5/13/2025
3933,5/28/2025,203,4,102,5.9,Excelsa,Nariño,15,72,28.1,5/28/2025
4814,5/17/2025,204,2,101,6.1,Robusta,Tolima,12,61,25.1,5/17/2025
7309,5/29/2025,203,2,105,5.5,Excelsa,Caldas,16,77,25.1,5/29/2025
5342,5/26/2025,202,3,102,6.1,Liberica,Huila,15,94,22.6,5/26/2025
6301,5/29/2025,203,1,102,6.7,Excelsa,Tolima,18,61,25.3,5/29/2025
7805,5/17/2025,203,3,105,6.4,Robusta,Caldas,15,91,29.9,5/17/2025
4283,5/28/2025,201,1,104,5.3,Excelsa,Tolima,11,67,20.2,5/28/2025
3575,5/9/2025,202,3,102,5.5,Excelsa,Tolima,8,74,20.3,5/9/2025
8962,5/10/2025,202,3,102,5.8,Excelsa,Huila,5,90,24.5,5/10/2025
8880,5/28/2025,201,4,104,6.6,Arábica,Tolima,13,88,27.4,5/28/2025
1829,5/7/2025,201,2,101,5.4,Arábica,Caldas,20,88,27.7,5/7/2025
7487,5/16/2025,202,2,104,5.4,Robusta,Tolima,9,72,25.9,5/16/2025
8600,5/18/2025,204,3,104,5.9,Robusta,Caldas,19,87,27.7,5/18/2025
3541,5/8/2025,202,2,102,6.7,Excelsa,Tolima,8,80,28.6,5/8/2025
6747,5/24/2025,202,4,101,5.4,Excelsa,Caldas,19,88,20.3,5/24/2025
9527,5/13/2025,204,4,105,5.5,Robusta,Tolima,7,82,29.3,5/13/2025
10567,5/28/2025,201,2,102,6.4,Liberica,Nariño,9,92,24.4,5/28/2025
4743,5/12/2025,201,3,105,5.9,Excelsa,Antioquia,6,82,19.9,5/12/2025
8499,5/16/2025,201,4,104,5.8,Liberica,Tolima,11,71,25.9,5/16/2025
4525,5/21/2025,201,1,102,5.4,Arábica,Huila,12,92,23.5,5/21/2025
1021,5/9/2025,202,4,104,99.9,Excelsa,Antioquia,16,78,27.7,5/9/2025
2916,5/15/2025,201,3,104,5.3,Arábica,Huila,15,78,28.1,5/15/2025
7572,5/11/2025,201,2,103,5.9,Liberica,Tolima,5,94,21.9,5/11/2025
10019,5/27/2025,203,2,105,6,Desconocido,Huila,17,76,26.5,5/27/2025
3013,5/1/2025,201,1,102,5.9,Robusta,Tolima,9,78,18.6,5/1/2025
6406,5/24/2025,203,4,105,99.9,Liberica,Caldas,12,93,26.1,5/24/2025
2296,5/7/2025,204,1,102,5.2,Robusta,Tolima,10,90,21.3,5/7/2025
4746,5/20/2025,204,3,101,5.1,Excelsa,Nariño,13,86,25.7,5/20/2025
1592,5/28/2025,201,3,103,6.1,Arábica,Antioquia,17,94,24.1,5/28/2025
2407,5/21/2025,204,1,102,6.4,Excelsa,Nariño,18,66,29.4,5/21/2025
1222,5/22/2025,202,4,105,6.6,Excelsa,Nariño,11,60,21.8,5/22/2025
6618,5/12/2025,201,4,104,5.8,Excelsa,Caldas,16,60,19.3,5/12/2025
7249,5/25/2025,203,2,103,5.8,Arábica,Nariño,19,81,26,5/25/2025
5419,5/4/2025,203,3,105,5.8,Robusta,Tolima,15,71,23.2,5/4/2025
1859,5/31/2025,203,3,103,6.7,Liberica,Tolima,11,84,27.2,5/31/2025
2784,5/21/2025,201,3,105,6.5,Liberica,Caldas,20,70,29.7,5/21/2025
8260,5/13/2025,201,2,105,5.2,Liberica,Caldas,15,70,25.4,5/13/2025
2955,5/27/2025,203,1,101,5.7,Arábica,Antioquia,15,70,24.3,5/27/2025
2747,5/22/2025,201,1,104,6.4,Robusta,Huila,16,83,21.4,5/22/2025
4133,5/10/2025,203,3,103,5.9,Excelsa,Nariño,11,62,21.6,5/10/2025
9037,5/4/2025,203,3,104,6.1,Arábica,Antioquia,10,80,19.9,5/4/2025
9851,5/23/2025,203,3,105,6.2,Arábica,Antioquia,13,74,27.2,5/23/2025
1995,5/11/2025,203,4,101,5.5,Excelsa,Nariño,17,91,28.6,5/11/2025
7109,5/18/2025,202,1,105,6.7,Arábica,Antioquia,11,91,28.2,5/18/2025
1731,5/22/2025,202,4,102,6.3,Excelsa,Nariño,20,71,19.8,5/22/2025
7274,5/16/2025,202,1,105,6.3,Robusta,Huila,14,63,28,5/16/2025
7752,5/26/2025,204,3,105,5.4,Robusta,Nariño,5,93,19.9,5/26/2025
4510,5/26/2025,201,3,103,6.8,Excelsa,Tolima,11,93,29.8,5/26/2025
4534,5/7/2025,204,2,103,6.6,Arábica,Caldas,20,79,29.9,5/7/2025
3514,5/9/2025,201,1,101,5.5,Liberica,Caldas,12,76,18.5,5/9/2025
6437,5/13/2025,202,2,104,5.3,Robusta,Antioquia,6,85,29,5/13/2025
4626,5/21/2025,202,1,102,6.8,Desconocido,Tolima,15,61,20,5/21/2025
1466,5/21/2025,204,1,105,5.9,Liberica,Tolima,15,88,23,5/21/2025
7756,5/28/2025,201,1,105,5.2,Liberica,Caldas,19,64,19.6,5/28/2025
7760,5/15/2025,203,4,105,6.1,Excelsa,Caldas,7,63,19.8,5/15/2025
8992,5/15/2025,204,3,104,5.9,Robusta,Huila,9,87,22.9,5/15/2025
1158,5/19/2025,202,1,103,6.9,Liberica,Huila,16,86,23.8,5/19/2025
4961,5/20/2025,201,3,104,5.7,Liberica,Huila,13,85,28.7,5/20/2025
9833,5/29/2025,201,1,105,5.4,Excelsa,Huila,19,69,19.8,5/29/2025
6471,5/7/2025,204,3,101,5.3,Excelsa,Antioquia,19,78,21.6,5/7/2025
2003,5/20/2025,202,4,105,5.4,Excelsa,Nariño,15,90,24.4,5/20/2025
10509,5/3/2025,201,4,105,6.5,Arábica,Antioquia,7,85,28.2,5/3/2025
1401,5/6/2025,204,1,101,5.8,Arábica,Tolima,10,92,20.1,5/6/2025
7241,5/29/2025,202,2,103,5.5,Excelsa,Nariño,16,95,28.3,5/29/2025
9941,5/10/2025,203,4,102,6.1,Robusta,Caldas,13,79,18.2,5/10/2025
10933,5/23/2025,204,4,105,5.6,Excelsa,Huila,12,95,25.7,5/23/2025
8343,5/27/2025,204,1,103,6.6,Excelsa,Tolima,19,79,27.8,5/27/2025
9467,5/3/2025,203,3,103,6.7,Excelsa,Nariño,16,86,25,5/3/2025
9757,5/2/2025,203,1,102,5.2,Excelsa,Nariño,19,83,21.8,5/2/2025
8431,5/23/2025,203,4,105,6.1,Excelsa,Huila,8,64,28.3,5/23/2025
1060,5/22/2025,204,1,104,5.5,Robusta,Antioquia,15,61,20.2,5/22/2025
8856,5/16/2025,204,4,101,5.1,Arábica,Antioquia,12,91,24.5,5/16/2025
2114,5/12/2025,203,4,101,6,Robusta,Nariño,18,93,24.5,5/12/2025
2329,5/10/2025,201,4,102,6.9,Excelsa,Huila,9,91,19.9,5/10/2025
5996,5/26/2025,203,4,103,5.9,Robusta,Huila,10,62,22.4,5/26/2025
7683,5/12/2025,201,3,101,6.9,Liberica,Nariño,18,84,27.7,5/12/2025
3073,5/12/2025,202,4,105,5.3,Liberica,Tolima,16,95,27,5/12/2025
5794,5/30/2025,204,1,103,5.2,Arábica,Antioquia,8,78,24.5,5/30/2025
7830,5/11/2025,204,4,101,5.9,Arábica,Antioquia,16,87,25.3,5/11/2025
9219,5/27/2025,204,1,103,5.6,Liberica,Antioquia,14,90,18.4,5/27/2025
8568,5/1/2025,202,1,103,5.6,Arábica,Tolima,19,91,29.9,5/1/2025
6923,5/27/2025,204,3,104,6.7,Excelsa,Tolima,12,76,23.2,5/27/2025
2551,5/8/2025,204,4,103,5.9,Liberica,Antioquia,20,81,22.1,5/8/2025
2010,5/9/2025,203,2,104,5.2,Excelsa,Tolima,5,89,24.4,5/9/2025
9682,5/29/2025,204,2,103,5.5,Excelsa,Caldas,6,60,23.2,5/29/2025
10343,5/4/2025,204,3,103,6.4,Robusta,Caldas,13,86,29.5,5/4/2025
9010,5/8/2025,204,3,104,5.6,Robusta,Caldas,15,80,25.4,5/8/2025
4861,5/14/2025,203,3,102,6.4,Arábica,Tolima,13,84,28.4,5/14/2025
3520,5/24/2025,201,4,105,6.6,Robusta,Caldas,12,81,20.7,5/24/2025
4128,5/22/2025,201,1,104,5.8,Liberica,Antioquia,12,95,18.3,5/22/2025
10085,5/4/2025,203,1,105,6.1,Excelsa,Nariño,7,83,22.8,5/4/2025
6317,5/8/2025,202,1,104,5.8,Arábica,Antioquia,17,75,28.5,5/8/2025
2196,5/18/2025,203,1,105,6.2,Liberica,Caldas,13,64,21.3,5/18/2025
10051,5/16/2025,204,3,104,5.9,Arábica,Huila,11,64,26.4,5/16/2025
1880,5/1/2025,202,1,105,5.2,Liberica,Nariño,6,80,28.4,5/1/2025
7990,5/21/2025,204,2,102,6.8,Liberica,Caldas,16,91,21.7,5/21/2025
3841,5/15/2025,202,4,104,6.7,Liberica,Caldas,5,85,24,5/15/2025
5330,5/14/2025,204,1,103,5.6,Arábica,Tolima,13,79,26.5,5/14/2025
3931,5/14/2025,201,2,104,5.6,Liberica,Caldas,20,73,25.8,5/14/2025
6748,5/31/2025,204,2,104,6,Excelsa,Tolima,15,62,24.9,5/31/2025
1884,5/14/2025,201,1,103,5.9,Robusta,Antioquia,16,72,21,5/14/2025
5915,5/9/2025,201,1,102,6.9,Excelsa,Nariño,11,83,21.4,5/9/2025
7211,5/11/2025,204,2,105,5,Excelsa,Antioquia,8,67,19.4,5/11/2025
10579,5/17/2025,203,4,102,6.9,Excelsa,Caldas,7,88,20.6,5/17/2025
1212,5/11/2025,201,3,102,5.8,Desconocido,Huila,7,75,25.1,5/11/2025
3276,5/21/2025,201,1,104,5.9,Arábica,Caldas,7,87,28.1,5/21/2025
3329,5/21/2025,202,1,101,5.9,Arábica,Tolima,18,76,25.3,5/21/2025
5951,5/16/2025,201,3,101,6.5,Excelsa,Caldas,15,75,18.2,5/16/2025
4320,5/12/2025,201,1,101,5.3,Excelsa,Nariño,12,87,29.1,5/12/2025
10835,5/17/2025,203,2,104,5.4,Arábica,Tolima,15,84,19.8,5/17/2025
5608,5/29/2025,201,4,103,5.3,Robusta,Antioquia,11,71,25.6,5/29/2025
2439,5/11/2025,204,3,105,6.1,Robusta,Nariño,15,87,28.4,5/11/2025
1468,5/14/2025,201,4,101,5.1,Excelsa,Huila,11,76,29.6,5/14/2025
6467,5/22/2025,202,3,105,5.5,Robusta,Caldas,13,79,18.5,5/22/2025
4330,5/13/2025,203,2,101,6.5,Liberica,Huila,14,91,29.2,5/13/2025
6829,5/6/2025,204,4,101,6.7,Robusta,Antioquia,16,95,27.9,5/6/2025
1697,5/24/2025,203,1,101,5.8,Liberica,Tolima,13,72,26.8,5/24/2025
8268,5/5/2025,203,2,104,6.7,Excelsa,Huila,20,74,29.8,5/5/2025
10145,5/24/2025,203,2,101,5.9,Robusta,Huila,14,78,29.6,5/24/2025
9181,5/25/2025,204,4,102,5.6,Arábica,Caldas,7,87,18.9,5/25/2025
10939,5/28/2025,202,1,105,6.6,Robusta,Caldas,18,85,22.7,5/28/2025
2315,5/16/2025,201,3,105,5.9,Liberica,Caldas,11,95,26.7,5/16/2025
3302,5/28/2025,203,4,105,5.5,Robusta,Tolima,20,92,25.9,5/28/2025
3040,5/29/2025,204,2,102,5.5,Robusta,Tolima,16,79,27.9,5/29/2025
1915,5/21/2025,204,2,102,5.3,Excelsa,Tolima,10,79,23.3,5/21/2025
1013,5/27/2025,203,2,105,5.4,Liberica,Huila,10,89,18.3,5/27/2025
7428,5/19/2025,202,4,101,5.2,Arábica,Nariño,12,87,19.1,5/19/2025
2537,5/19/2025,204,2,103,5.8,Robusta,Huila,10,78,18.5,5/19/2025
1737,5/28/2025,202,4,102,6.8,Arábica,Tolima,20,93,19.7,5/28/2025
9202,5/27/2025,204,1,103,5.5,Robusta,Nariño,18,85,24.6,5/27/2025
9653,5/23/2025,202,4,102,6,Excelsa,Tolima,10,66,19.4,5/23/2025
1454,5/24/2025,204,1,104,6.8,Excelsa,Tolima,19,77,29.9,5/24/2025
5346,5/15/2025,203,2,105,5.3,Liberica,Caldas,5,73,20.3,5/15/2025
1928,5/24/2025,204,1,102,6,Arábica,Huila,15,94,26.2,5/24/2025
7292,5/11/2025,201,3,105,5.8,Robusta,Tolima,13,92,21.3,5/11/2025
9282,5/16/2025,202,2,103,5.9,Liberica,Caldas,14,77,29.1,5/16/2025
9723,5/1/2025,203,3,105,6.7,Arábica,Huila,11,84,28.1,5/1/2025
7474,5/9/2025,201,4,103,5.1,Excelsa,Tolima,15,74,27.7,5/9/2025
1038,5/5/2025,202,2,101,5.3,Liberica,Antioquia,19,95,23.1,5/5/2025
3555,5/12/2025,203,2,105,6.7,Robusta,Caldas,13,88,25.3,5/12/2025
8633,5/22/2025,204,4,104,5.2,Arábica,Antioquia,19,92,19.6,5/22/2025
10999,5/9/2025,202,2,104,6.2,Robusta,Tolima,13,61,20.5,5/9/2025
7621,5/25/2025,201,2,105,5.5,Robusta,Tolima,18,92,26.6,5/25/2025
1941,5/31/2025,202,1,103,6,Robusta,Huila,6,64,23.8,5/31/2025
8399,5/10/2025,202,1,102,6.3,Robusta,Tolima,7,80,18.5,5/10/2025
7129,5/8/2025,201,3,101,99.9,Excelsa,Huila,9,73,29.2,5/8/2025
10830,5/13/2025,204,4,104,5.9,Excelsa,Caldas,20,66,20.6,5/13/2025
3681,5/13/2025,202,1,101,6.3,Arábica,Tolima,11,90,23.3,5/13/2025
5355,5/6/2025,201,2,104,6.8,Liberica,Huila,5,86,19.1,5/6/2025
4059,5/18/2025,204,2,101,5.1,Arábica,Nariño,13,86,23.9,5/18/2025
8881,5/10/2025,202,4,102,6.4,Liberica,Tolima,11,70,29.5,5/10/2025
1739,5/23/2025,203,4,103,5.8,Liberica,Huila,18,95,29.6,5/23/2025
1539,5/5/2025,201,4,105,5.5,Excelsa,Antioquia,14,90,22.3,5/5/2025
4326,5/10/2025,201,3,101,6.8,Arábica,Antioquia,11,73,21.5,5/10/2025
5240,5/18/2025,203,4,105,5.4,Excelsa,Antioquia,6,75,21,5/18/2025
2401,5/29/2025,202,4,104,5.6,Liberica,Huila,8,72,20.8,5/29/2025
5047,5/26/2025,203,2,104,6.7,Excelsa,Nariño,13,67,23,5/26/2025
6138,5/14/2025,201,1,105,7,Liberica,Huila,8,64,19.7,5/14/2025
5230,5/9/2025,201,2,103,7,Robusta,Nariño,18,67,23.5,5/9/2025
5192,5/6/2025,203,4,101,6.6,Robusta,Caldas,6,76,21.7,5/6/2025
6539,5/24/2025,204,3,102,5.3,Robusta,Huila,6,66,24.7,5/24/2025
3693,5/30/2025,203,3,102,6.4,Robusta,Huila,9,79,21.9,5/30/2025
6341,5/16/2025,204,3,105,6,Arábica,Tolima,7,91,-5,5/16/2025
10918,5/26/2025,204,2,101,5.2,Liberica,Tolima,14,73,20.9,5/26/2025
8671,5/24/2025,204,4,105,5.2,Excelsa,Huila,17,63,23.2,5/24/2025
10174,5/1/2025,203,2,103,99.9,Desconocido,Huila,7,68,26.3,5/1/2025
2808,5/27/2025,203,1,101,5.3,Arábica,Huila,10,67,28.9,5/27/2025
4456,5/11/2025,204,3,104,6.4,Robusta,Huila,17,79,27.3,5/11/2025
3908,5/8/2025,202,2,103,6.9,Liberica,Huila,8,65,25.9,5/8/2025
7652,5/19/2025,203,2,102,6.3,Robusta,Huila,20,61,18.4,5/19/2025
9288,5/31/2025,203,4,104,6.8,Excelsa,Antioquia,11,85,26,5/31/2025
7245,5/29/2025,204,2,105,5.2,Excelsa,Antioquia,19,77,19.8,5/29/2025
3698,5/16/2025,202,4,104,6.7,Arábica,Tolima,17,82,21,5/16/2025
5017,5/26/2025,201,2,104,6.3,Excelsa,Tolima,14,74,19.4,5/26/2025
5340,5/17/2025,203,1,105,6,Robusta,Huila,8,88,27.7,5/17/2025
5646,5/29/2025,204,3,102,5.5,Liberica,Caldas,17,77,20.5,5/29/2025
8740,5/15/2025,202,1,101,5.3,Excelsa,Caldas,10,73,27.3,5/15/2025
8092,5/7/2025,201,4,101,5.5,Liberica,Caldas,15,78,21.8,5/7/2025
5693,5/2/2025,201,4,104,6.9,Liberica,Caldas,20,84,21.5,5/2/2025
2740,5/3/2025,203,1,103,5,Arábica,Tolima,19,74,28.1,5/3/2025
6407,5/31/2025,201,3,103,5.6,Arábica,Nariño,5,91,25,5/31/2025
5589,5/23/2025,203,3,101,6.1,Liberica,Huila,5,91,30,5/23/2025
4126,5/5/2025,204,2,102,5.4,Liberica,Caldas,17,67,28.6,5/5/2025
6334,5/3/2025,201,1,101,5.2,Robusta,Nariño,10,61,22.7,5/3/2025
9637,5/5/2025,203,2,102,5.3,Robusta,Nariño,6,68,22.4,5/5/2025
2826,5/19/2025,203,2,105,5.1,Excelsa,Antioquia,20,60,19.1,5/19/2025
5231,5/25/2025,201,2,101,6.7,Robusta,Antioquia,20,80,21.9,5/25/2025
4488,5/2/2025,204,4,103,5.2,Robusta,Antioquia,9,75,28.8,5/2/2025
10769,5/17/2025,204,4,101,5.4,Excelsa,Huila,10,68,19.6,5/17/2025
4648,5/25/2025,203,2,105,6.5,Robusta,Antioquia,5,75,23.5,5/25/2025
6903,5/2/2025,204,4,103,5.5,Arábica,Caldas,15,61,24.6,5/2/2025
7386,5/1/2025,203,2,105,6.6,Excelsa,Antioquia,7,89,26.5,5/1/2025
6639,5/27/2025,203,1,104,6.5,Liberica,Nariño,19,95,19.2,5/27/2025
7424,5/22/2025,201,1,105,6.1,Robusta,Antioquia,20,87,18.1,5/22/2025
